"Days","Rater","Compound","Garden","RoseType","BushID","FlowerID"
3,3,7,2,1,57,6395
11,12,7,2,2,57,69491
10,14,7,2,2,57,59165
9,15,8,1,1,57,34746
11,3,8,1,2,57,25003
19,3,8,1,2,57,5670
12,3,8,2,1,57,78733
13,8,8,2,1,57,32804
1,5,8,2,2,57,55865
7,10,9,1,1,57,29744
7,9,9,1,1,57,11350
9,6,9,1,2,57,91594
4,5,9,1,2,57,19272
1,14,9,2,1,57,92109
7,7,9,2,2,57,90245
11,9,9,2,2,57,70385
3,11,10,1,1,57,4746
1,10,10,1,1,57,52681
1,10,10,1,2,57,35264
1,11,10,2,1,57,19646
9,9,10,2,1,57,17505
6,2,10,2,2,57,82979
9,10,11,1,1,57,48156
6,3,11,1,1,57,22323
6,8,11,1,2,57,54255
10,1,11,1,2,57,76802
3,8,11,2,1,57,7565
10,3,11,2,2,57,55360
12,8,11,2,2,57,11055
9,1,12,1,1,57,4917
7,13,12,1,1,57,75205
3,10,12,1,2,57,33381
12,12,12,2,1,57,72557
6,3,12,2,1,57,80815
10,11,12,2,2,57,38036
4,12,12,2,2,57,48236
21,3,13,1,1,57,37742
5,2,13,1,2,57,24280
8,5,13,1,2,57,41310
13,2,13,2,1,57,77961
10,9,13,2,1,57,65734
7,1,13,2,2,57,19697
4,8,14,1,1,57,36453
4,8,14,1,1,57,27193
1,14,14,1,2,57,2753
2,5,14,1,2,57,94151
13,12,14,2,1,57,99680
24,9,14,2,2,57,84841
22,15,14,2,2,57,5153
13,14,15,1,1,57,68513
13,2,15,1,1,57,30234
14,6,15,1,2,57,89201
6,13,15,2,1,57,11866
9,14,15,2,1,57,7011
11,13,15,2,2,57,6744
